UI_Group,UI_Target,Predictor,Mean_ABS_SHAP,SHAP_Rank
Global_UI,button_style_pref,Neuroticism,0.022004417693337833,3
Global_UI,button_style_pref,Openness,0.02197684191246888,4
Global_UI,button_style_pref,current_mood,0.021612468036356944,5
Global_UI,button_style_pref,primary_persona,0.01922440061891202,6
Global_UI,button_style_pref,primary_device,0.019209715900971695,7
Global_UI,button_style_pref,Conscientiousness,0.008722585109615655,8
Global_UI,hero_banner_size,primary_device,0.03436380317597383,1
Global_UI,hero_banner_size,Openness,0.03112286152985997,2
Global_UI,hero_banner_size,Neuroticism,0.02823769550895757,3
Global_UI,hero_banner_size,Agreeableness,0.02788510034100031,4
Global_UI,hero_banner_size,Conscientiousness,0.019608508161975638,5
Global_UI,hero_banner_size,current_mood,0.018227694978835196,6
Global_UI,hero_banner_size,primary_persona,0.01694520235437454,7
Global_UI,hero_banner_size,Extraversion,0.009826923791740029,8
Global_UI,recommendation_type,Neuroticism,0.044345807235348235,1
Global_UI,recommendation_type,current_mood,0.03453647680129834,2
Global_UI,recommendation_type,Agreeableness,0.03092061396898714,3
Global_UI,recommendation_type,Conscientiousness,0.030059105645361905,4
Global_UI,recommendation_type,Openness,0.029030822859285068,5
Global_UI,recommendation_type,Extraversion,0.02688129924940866,6
Global_UI,recommendation_type,primary_device,0.023961110973982673,7
Global_UI,recommendation_type,primary_persona,0.020176740014754023,8
Global_UI,social_proof_display,Neuroticism,0.03758177776032348,1
Global_UI,social_proof_display,primary_persona,0.03048525221415673,2
Global_UI,social_proof_display,Agreeableness,0.025799369268404246,3
Global_UI,social_proof_display,primary_device,0.025264786075544804,4
Global_UI,social_proof_display,current_mood,0.02040245184024701,5
Global_UI,social_proof_display,Extraversion,0.01883890088819499,6
Global_UI,social_proof_display,Openness,0.018347228298441563,7
Global_UI,social_proof_display,Conscientiousness,0.01770103078920696,8
Global_UI,urgency_pref,current_mood,0.03563454222560034,1
Global_UI,urgency_pref,primary_device,0.033971531001256154,2
Global_UI,urgency_pref,Agreeableness,0.03196870136715607,3
Global_UI,urgency_pref,primary_persona,0.02954363547470555,4
Global_UI,urgency_pref,Openness,0.026420608119456724,5
Global_UI,urgency_pref,Neuroticism,0.026409171020976563,6
Global_UI,urgency_pref,Conscientiousness,0.021284044710828537,7
Global_UI,urgency_pref,Extraversion,0.007726228032952785,8
Global_UI,checkout_style,primary_persona,0.031287781358073315,1
Global_UI,checkout_style,Extraversion,0.029173371982635546,2
Global_UI,checkout_style,current_mood,0.028792100765332236,3
Global_UI,checkout_style,primary_device,0.023327537949320885,4
Global_UI,checkout_style,Conscientiousness,0.02229932352046545,5
Global_UI,checkout_style,Openness,0.015976680574325414,6
Global_UI,checkout_style,Neuroticism,0.01586492740322685,7
Global_UI,checkout_style,Agreeableness,0.005928705010777849,8
Global_UI,form_field_style,primary_persona,0.01998120909333736,1
Global_UI,form_field_style,current_mood,0.018203241159202743,2
Global_UI,form_field_style,Conscientiousness,0.018087878099351733,3
Global_UI,form_field_style,primary_device,0.017957217405263123,4
Global_UI,form_field_style,Neuroticism,0.017375009945981682,5
Global_UI,form_field_style,Extraversion,0.016917782581103193,6
Global_UI,form_field_style,Openness,0.01252108379921612,7
Global_UI,form_field_style,Agreeableness,0.007633528650457241,8
Global_UI,product_desc_length,Conscientiousness,0.03490515958752668,1
Global_UI,product_desc_length,primary_device,0.03428678230095244,2
Global_UI,product_desc_length,Agreeableness,0.03243357366139141,3
Global_UI,product_desc_length,Neuroticism,0.02845507147259195,4
Global_UI,product_desc_length,primary_persona,0.02618550447696637,5
Global_UI,product_desc_length,current_mood,0.025033500537430267,6
Global_UI,product_desc_length,Extraversion,0.017674971747532343,7
Global_UI,product_desc_length,Openness,0.009586634041966509,8
Desktop_UI,desktop_grid_pref,Neuroticism,0.028119456782196687,1
Desktop_UI,desktop_grid_pref,Conscientiousness,0.027590596886747438,2
Desktop_UI,desktop_grid_pref,primary_persona,0.024386504781557083,3
Desktop_UI,desktop_grid_pref,Extraversion,0.01872041587415766,4
Desktop_UI,desktop_grid_pref,Openness,0.018636555230519193,5
Desktop_UI,desktop_grid_pref,current_mood,0.01817965614842489,6
Desktop_UI,desktop_grid_pref,primary_device,0.017715738938681582,7
Desktop_UI,desktop_grid_pref,Agreeableness,0.008788271548505719,8
Desktop_UI,desktop_info_density,primary_device,0.03341680169935241,1
Desktop_UI,desktop_info_density,Neuroticism,0.03259244434543936,2
Desktop_UI,desktop_info_density,current_mood,0.030580739386784125,3
Desktop_UI,desktop_info_density,Agreeableness,0.024579381422416644,4
Desktop_UI,desktop_info_density,Extraversion,0.021537911180227524,5
Desktop_UI,desktop_info_density,Openness,0.019237789160876925,6
Desktop_UI,desktop_info_density,Conscientiousness,0.018669283838143227,7
Desktop_UI,desktop_info_density,primary_persona,0.008586137756505591,8
Desktop_UI,desktop_image_text_ratio,Conscientiousness,0.03963501720258204,1
Desktop_UI,desktop_image_text_ratio,Neuroticism,0.03886398209675424,2
Desktop_UI,desktop_image_text_ratio,primary_persona,0.03350823717393161,3
Desktop_UI,desktop_image_text_ratio,primary_device,0.03285770101026371,4
Desktop_UI,desktop_image_text_ratio,Extraversion,0.02313055063524238,5
Desktop_UI,desktop_image_text_ratio,Openness,0.020774479180517114,6
Desktop_UI,desktop_image_text_ratio,current_mood,0.02051745197292682,7
Desktop_UI,desktop_image_text_ratio,Agreeableness,0.006774872998062511,8
Desktop_UI,desktop_whitespace,Conscientiousness,0.037646892937975435,1
Desktop_UI,desktop_whitespace,primary_device,0.030805086013450247,2
Desktop_UI,desktop_whitespace,Extraversion,0.027326206893805736,3
Desktop_UI,desktop_whitespace,Openness,0.021450311430104622,4
Desktop_UI,desktop_whitespace,current_mood,0.015717407502116535,5
Desktop_UI,desktop_whitespace,Neuroticism,0.015612410956201256,6
Desktop_UI,desktop_whitespace,primary_persona,0.015420101550593627,7
Desktop_UI,desktop_whitespace,Agreeableness,0.005385398318680759,8
Desktop_UI,desktop_navigation,current_mood,0.03582976720680696,1
Desktop_UI,desktop_navigation,Neuroticism,0.029259839971056915,2
Desktop_UI,desktop_navigation,primary_device,0.02501629498795213,3
Desktop_UI,desktop_navigation,primary_persona,0.024522720352701803,4
Desktop_UI,desktop_navigation,Openness,0.022106383908657937,5
Desktop_UI,desktop_navigation,Extraversion,0.02143815726496291,6
Desktop_UI,desktop_navigation,Conscientiousness,0.01571149468243128,7
Desktop_UI,desktop_navigation,Agreeableness,0.014029098625655278,8
Desktop_UI,desktop_search_visibility,current_mood,0.03669277804637983,1
Desktop_UI,desktop_search_visibility,Agreeableness,0.029655776261029495,2
Desktop_UI,desktop_search_visibility,Conscientiousness,0.026220435346693535,3
Desktop_UI,desktop_search_visibility,primary_persona,0.026032295943244164,4
Desktop_UI,desktop_search_visibility,Openness,0.02486153346292808,5
Desktop_UI,desktop_search_visibility,primary_device,0.02463922761736489,6
Desktop_UI,desktop_search_visibility,Neuroticism,0.020574884904212453,7
Desktop_UI,desktop_search_visibility,Extraversion,0.00492132318598343,8
Desktop_UI,desktop_category_display,primary_persona,0.03110389560142154,1
Desktop_UI,desktop_category_display,Openness,0.03089131164190282,2
Desktop_UI,desktop_category_display,Conscientiousness,0.0302289902893275,3
Desktop_UI,desktop_category_display,Neuroticism,0.02984585686512429,4
Desktop_UI,desktop_category_display,Extraversion,0.026659171155951684,5
Desktop_UI,desktop_category_display,primary_device,0.024951368238272487,6
Desktop_UI,desktop_category_display,current_mood,0.021629917617746096,7
Desktop_UI,desktop_category_display,Agreeableness,0.010129987021797052,8
Desktop_UI,desktop_product_card,Neuroticism,0.02885014099936915,1
Desktop_UI,desktop_product_card,primary_persona,0.026038228607870723,2
Desktop_UI,desktop_product_card,Agreeableness,0.025875221714669074,3
Desktop_UI,desktop_product_card,primary_device,0.025335027209848544,4
